dataset,classifier,accuracy,precision,recall,f1,auc,log_loss,accuracy_std,f1_std,F1,overlap_region_count,mean_feature_relevance,min_feature_relevance,max_feature_relevance,N3,mean_margin,std_margin,min_margin,outlier_score_mean,outlier_percentage,N1,decision_boundary_density,local_density_ratio,cluster_compactness_ratio,n_samples,n_features,imbalance_ratio,majority_class_count,minority_class_count
paw02a-800-7-60-BI,Bagging,,,,,,,,,0.0037815072770072,2,0.5,0.4872750979596229,0.5127249020403771,0.14,0.9999951932217886,7.397643658308125e-05,0.999850556609929,-1.0,1.0,0.09875,0.1,1.7178769977783652,0.5236862851776745,800,2,7.0,700,100
paw02a-800-7-60-BI,Stacking,,,,,,,,,0.0037815072770072,2,0.5,0.4872750979596229,0.5127249020403771,0.14,0.9999951932217886,7.397643658308125e-05,0.999850556609929,-1.0,1.0,0.09875,0.1,1.7178769977783652,0.5236862851776745,800,2,7.0,700,100
paw02a-600-5-30-BI,SVM,0.8366666666666667,0.9807507634635794,0.819537352252944,0.8926144787677431,0.9271151627793938,0.25597531346630614,0.02449489742783177,0.01959083382867333,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,k-NN,0.9233333333333335,0.940091930373875,0.9699912026112043,0.9546808772344667,0.9353028827101258,0.5045688528595793,0.01929306150465036,0.011546737032257467,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,Decision Tree,0.8716666666666667,0.9236668108355495,0.9218292504295784,0.9226213261870676,0.7696658015746612,4.625602184936701,0.017159383568311704,0.012036948348976518,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,Neural Network,0.8333333333333334,0.8333333333333334,1.0,0.9088690761748678,0.7355781596234158,0.641969917189749,0.026352313834736484,0.015433730415077456,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,Naive Bayes,0.8333333333333334,0.8333333333333334,1.0,0.9088690761748678,0.9054074808472649,0.3071723525378941,0.026352313834736484,0.015433730415077456,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,Random Forest,0.9216666666666666,0.9422269365952138,0.9660122419547769,0.9535734912188445,0.9257920673581648,0.43226965528841105,0.020138409955990935,0.01202699245608568,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,XGBoost,0.9133333333333333,0.937548639871118,0.9598161393939314,0.9482408442355823,0.9390494483356244,0.24467148035060374,0.03399346342395191,0.020920301375676287,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,LightGBM,0.8916666666666668,0.9412469503671741,0.9278187148790422,0.9342838213403066,0.9381566732929763,0.284912142393231,0.025276251480171857,0.016054182182440674,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,Logistic Regression,0.4966666666666667,0.8193867366363122,0.5104622523822235,0.6280333426950302,0.5204333830430488,0.6988838441705447,0.016329931618554505,0.013277139486760915,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,Extra Trees,0.9116666666666667,0.9341196133759441,0.9617749107812742,0.9473907250753817,0.9309891296895436,0.3265666388626901,0.028185890875479607,0.01760469939075674,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,Bagging,,,,,,,,,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
paw02a-600-5-30-BI,Stacking,,,,,,,,,0.0101494059144831,2,0.5,0.4985727715820895,0.5014272284179104,0.13,1.0000148380246137,0.0001105829090701,0.9997543960922624,-1.0,1.0,0.075,0.1,1.3092720226165115,0.4969902535730812,600,2,5.0,500,100
led7digit-0-2-4-5-6-7-8-9_vs_1,SVM,0.9367722165474974,0.5716483516483517,0.8394444444444444,0.6665734265734266,0.9367232593795093,0.14484400496335853,0.017038332553211907,0.06928146762710152,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,k-NN,0.9300306435137895,0.7090909090909091,0.3422222222222222,0.3963157894736842,0.6916604596384008,1.9853310760730065,0.027885433854054512,0.2742484063137851,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,Decision Tree,0.9367977528089886,0.5806060606060606,0.8172222222222223,0.6687542087542087,0.893812905844156,0.7882539591894198,0.0209997520512373,0.048865137861663785,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,Neural Network,0.9165730337078651,0.0,0.0,0.0,0.6536973065741448,0.5756414476645239,0.03517962727244262,0.0,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,Naive Bayes,0.8826353421859039,0.4045751633986928,0.8572222222222223,0.528231884057971,0.9386320797258296,0.5958707375437998,0.02976123921432829,0.13291144343449593,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,Random Forest,0.9480847803881514,0.6348717948717948,0.8394444444444444,0.7157142857142856,0.9389962121212122,0.30946741656447857,0.018440929506653464,0.07239974693332203,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,XGBoost,0.970658835546476,0.8717171717171718,0.8394444444444444,0.841812865497076,0.9581680645743145,0.11891089872432622,0.019767177807001508,0.09670541529947485,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,LightGBM,0.9345250255362615,0.5476190476190476,0.8394444444444444,0.6534998334998334,0.9601860119047618,0.19664811080503314,0.01511056353440439,0.10184631393321288,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,Logistic Regression,0.8757916241062308,0.385934065934066,0.8644444444444443,0.5145648211437684,0.9493720689033189,0.24353453347246795,0.028676027815359932,0.16311380020518076,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,Extra Trees,0.9480847803881514,0.6348717948717948,0.8394444444444444,0.7157142857142856,0.900719246031746,0.702355691716688,0.018440929506653464,0.07239974693332203,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,Bagging,,,,,,,,,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
led7digit-0-2-4-5-6-7-8-9_vs_1,Stacking,,,,,,,,,1.9568130239409551,7,0.1428571428571428,0.0334191647916731,0.3362138453940389,0.12,3.176790776153499,1.5834827944685286,0.9992374190632738,-0.4492099322799097,0.7246049661399548,0.0428893905191873,0.1060948081264108,2.0834741677333852,0.5758222753674553,443,7,10.972972972972974,406,37
04clover5z-600-5-30-BI,SVM,0.7183333333333334,0.9368178033211713,0.7105738918627462,0.8069667153859342,0.8498904595599788,0.33856529772009175,0.042622372841814735,0.033473889311682936,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,k-NN,0.8783333333333333,0.9180759609210968,0.9381890305826728,0.9277424313510902,0.9150884900351365,0.5610191403049999,0.01354006400772663,0.008345624469563748,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,Decision Tree,0.8800000000000001,0.9300525762204664,0.9258300432443317,0.9276363190175102,0.7826618689777088,4.325238406694058,0.029627314724385317,0.018579761215657336,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,Neural Network,0.8333333333333334,0.8333333333333334,1.0,0.9088690761748678,0.7165986294065629,0.6421739374591087,0.026352313834736484,0.015433730415077456,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,Naive Bayes,0.8333333333333334,0.8333333333333334,1.0,0.9088690761748678,0.8439653349542,0.35293142351251694,0.026352313834736484,0.015433730415077456,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,Random Forest,0.8666666666666668,0.907184194065976,0.9361793323555071,0.9212575065949477,0.9202362344403833,0.2573435778791507,0.013944333775567915,0.007998097059714087,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,XGBoost,0.8800000000000001,0.9195663251917253,0.9382193113586673,0.9286510386887746,0.9208325861215778,0.3024786019581022,0.02211083193570265,0.013469231626865205,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,LightGBM,0.8700000000000001,0.9346946321995068,0.9080165110930108,0.9209018108857407,0.9203838912459424,0.31933174052414354,0.017950549357115028,0.01064372501738976,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,Logistic Regression,0.5466666666666666,0.858187901579295,0.5481403007844222,0.6682433242850478,0.5503710016633583,0.6913816398210597,0.017950549357114997,0.011629772663689227,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,Extra Trees,0.8916666666666668,0.919441194319699,0.9539625837308334,0.9361213520342236,0.9256724512970443,0.2961249761648441,0.024152294576982397,0.014528896098227648,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,Bagging,,,,,,,,,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-600-5-30-BI,Stacking,,,,,,,,,0.0092855082172264,2,0.5,0.4572382760228629,0.5427617239771372,0.16,0.9999955834593248,0.0001131465666805,0.9997665846593594,-1.0,1.0,0.11,0.1,1.3136241505152828,0.5678021043000483,600,2,5.0,500,100
04clover5z-800-7-60-BI,SVM,0.7424999999999999,0.9643892460024546,0.7325611715564341,0.8313730847479759,0.8552615958853622,0.28770988860144237,0.040388736053508775,0.032735208375031195,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,k-NN,0.8637499999999999,0.897702265051991,0.9528726405848396,0.9241515103428384,0.7970815696098216,1.0644135147783857,0.02721442632134654,0.016281248563380247,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,Decision Tree,0.8612500000000001,0.9143431134084505,0.9286894806732944,0.9211875823160038,0.663252939980141,5.001056907740005,0.03245188746436794,0.018792261019264175,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,Neural Network,0.875,0.875,1.0,0.9330104881388165,0.6938084130963128,0.636740988371516,0.032834813841409266,0.018436697104699275,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,Naive Bayes,0.875,0.875,1.0,0.9330104881388165,0.8407867086854454,0.30404254433165406,0.032834813841409266,0.018436697104699275,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,Random Forest,0.8712500000000001,0.9005915609773052,0.9588989671994016,0.9285415623715769,0.8655103737886012,0.3593753405100323,0.0175,0.010686447575257692,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,XGBoost,0.86625,0.9053581052863056,0.9457356599184472,0.9249747320760167,0.8614288909701958,0.3503770350347148,0.023251344047172842,0.013948436977814841,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,LightGBM,0.8474999999999999,0.9159625953099907,0.908260886369848,0.9120012018908212,0.8659772112428301,0.3829645022402641,0.03526683994916471,0.021519077394470017,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,Logistic Regression,0.525,0.8878978125029112,0.522596757762569,0.6574345029749624,0.5075973058886106,0.6926610876591317,0.022707377655731206,0.0266811200439047,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,Extra Trees,0.87625,0.9052516015073081,0.9584983808138171,0.930951546541459,0.860626539124121,0.36423688557191,0.030973779233409687,0.01827013480996098,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,Bagging,,,,,,,,,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
04clover5z-800-7-60-BI,Stacking,,,,,,,,,0.0036314389840586,2,0.5,0.4674445955579187,0.5325554044420813,0.12,0.9999969107278442,1.765833743291794e-05,0.9999600573868004,-1.0,1.0,0.12875,0.1,1.864721111763986,0.5655501548010694,800,2,7.0,700,100
glass-0-6_vs_5,SVM,0.9718614718614719,1.0,0.8,0.86,0.9964912280701753,0.08648603798270901,0.03788806318102348,0.19595917942265426,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,k-NN,0.9813852813852814,1.0,0.8666666666666666,0.9199999999999999,0.9666666666666666,0.37572052725396266,0.022808553891462326,0.0979795897113271,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,Decision Tree,0.9818181818181818,0.9,0.9333333333333332,0.8933333333333333,0.9619047619047618,0.6553391525294031,0.022268088570756142,0.13727506854649335,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,Neural Network,0.906926406926407,0.0,0.0,0.0,0.5356641604010025,0.5344014057152248,0.05993756238552897,0.0,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,Naive Bayes,0.990909090909091,0.9,1.0,0.9333333333333332,1.0,0.25424656004779983,0.018181818181818167,0.13333333333333336,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,Random Forest,0.9813852813852814,1.0,0.8666666666666666,0.9199999999999999,1.0,0.06601382441653621,0.022808553891462326,0.0979795897113271,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,XGBoost,0.9727272727272727,0.9,0.8666666666666666,0.8333333333333333,0.9964912280701753,0.09166684586682798,0.03636363636363637,0.21081851067789195,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,LightGBM,0.9813852813852814,0.8,1.0,0.8666666666666666,1.0,0.09658182047361126,0.022808553891462323,0.16329931618554522,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,Logistic Regression,0.9255411255411256,0.6,1.0,0.7028571428571428,1.0,0.1607982277891685,0.055886087817689487,0.2527239358570969,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,Extra Trees,1.0,1.0,1.0,1.0,1.0,0.05273650423132624,0.0,0.0,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,Bagging,,,,,,,,,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass-0-6_vs_5,Stacking,,,,,,,,,1.0487041312045398,9,0.1111111111111111,0.0021536601077671,0.1878753473676373,0.0,2.3450098891097175,2.285238015184413,0.1157576243056213,-0.7037037037037037,0.8518518518518519,0.0185185185185185,0.1018518518518518,2.2927402839755593,0.9840623769524924,108,9,11.0,99,9
glass4,SVM,0.9766334440753045,0.6799999999999999,0.7,0.6611111111111111,0.9714285714285715,0.06913240740678175,0.014709935696407814,0.34977947197104875,1.469315004182736,9,0.1111111111111111,0.0179776136877282,0.1989183930646493,0.07,1.5149714616373604,0.4498978452489507,0.0022112307512487,-0.5981308411214953,0.7990654205607477,0.0467289719626168,0.102803738317757,3.2643669898647674,1.7145072599580156,214,9,15.461538461538462,201,13
glass4,k-NN,0.953266888150609,0.5,0.35,0.38571428571428573,0.8348489010989011,0.4083439794575295,0.014714937091360427,0.3368521749300456,1.469315004182736,9,0.1111111111111111,0.0179776136877282,0.1989183930646493,0.07,1.5149714616373604,0.4498978452489507,0.0022112307512487,-0.5981308411214953,0.7990654205607477,0.0467289719626168,0.102803738317757,3.2643669898647674,1.7145072599580156,214,9,15.461538461538462,201,13
glass4,Decision Tree,0.9624584717607974,0.6666666666666667,0.4833333333333333,0.52,0.7366666666666666,1.3531338315515744,0.028299720184779862,0.34871191548325386,1.469315004182736,9,0.1111111111111111,0.0179776136877282,0.1989183930646493,0.07,1.5149714616373604,0.4498978452489507,0.0022112307512487,-0.5981308411214953,0.7990654205607477,0.0467289719626168,0.102803738317757,3.2643669898647674,1.7145072599580156,214,9,15.461538461538462,201,13
glass4,Neural Network,0.9346622369878184,0.0,0.0,0.0,0.2688003663003663,0.541456298145164,0.026971979496559727,0.0,1.469315004182736,9,0.1111111111111111,0.0179776136877282,0.1989183930646493,0.07,1.5149714616373604,0.4498978452489507,0.0022112307512487,-0.5981308411214953,0.7990654205607477,0.0467289719626168,0.102803738317757,3.2643669898647674,1.7145072599580156,214,9,15.461538461538462,201,13
glass4,Naive Bayes,0.8784053156146179,0.08333333333333333,0.16666666666666666,0.10714285714285714,0.625,0.961025448408629,0.05408654199327237,0.13170777796132696,1.469315004182736,9,0.1111111111111111,0.0179776136877282,0.1989183930646493,0.07,1.5149714616373604,0.4498978452489507,0.0022112307512487,-0.5981308411214953,0.7990654205607477,0.0467289719626168,0.102803738317757,3.2643669898647674,1.7145072599580156,214,9,15.461538461538462,201,13
glass4,Random Forest,0.9719822812846068,0.75,0.5333333333333333,0.5980952380952381,0.9949999999999999,0.07198358098213017,0.009249440982423494,0.3082184930463815,1.469315004182736,9,0.1111111111111111,0.0179776136877282,0.1989183930646493,0.07,1.5149714616373604,0.4498978452489507,0.0022112307512487,-0.5981308411214953,0.7990654205607477,0.0467289719626168,0.102803738317757,3.2643669898647674,1.7145072599580156,214,9,15.461538461538462,201,13
